,TEAM,STATUS,PLAYER,POS.,CAP HIT,CAP %,YEAR,,,SALARY CAP,win%,avg_age,WIN%_GRP,POS_GRP,ID,ID,ID,ID,ID,Commas,,,team name on site,,
1715,det,dead cap,Hunter Bryant,TE,13334,0.01,2019,2020,2021,182500000,0.206,24.98,low_win%,receiver,det_2019,det_2020,det_2021,,,,,,,,
1716,det,dead cap,D'Angelo Amos,S,11666,0.01,2019,2020,2021,182500000,0.206,24.98,low_win%,d-back,det_2019,det_2020,det_2021,,,,,,,,
1717,det,dead cap,Arryn Siposs,P,10000,0.01,2019,2020,2021,182500000,0.206,24.98,low_win%,kicking,det_2019,det_2020,det_2021,,,,,,,,
1718,det,dead cap,Lac Edwards,P,9200,0,2019,2020,2021,182500000,0.206,24.98,low_win%,kicking,det_2019,det_2020,det_2021,,,,,,,,
1719,det,dead cap,Drake Jackson,C,5000,0,2019,2020,2021,182500000,0.206,24.98,low_win%,o-line,det_2019,det_2020,det_2021,,,,,,,,
1720,det,dead cap,Steven Wirtel,LS,4667,0,2019,2020,2021,182500000,0.206,24.98,low_win%,kicking,det_2019,det_2020,det_2021,,,,,,,,
1721,det,dead cap,Beau Benzschawel,G,3334,0,2019,2020,2021,182500000,0.206,24.98,low_win%,o-line,det_2019,det_2020,det_2021,,,,,,,,
1722,det,dead cap,Bobby Price,S,3334,0,2019,2020,2021,182500000,0.206,24.98,low_win%,d-back,det_2019,det_2020,det_2021,,,,,,,,
1723,det,dead cap,Luke Sellers,FB,3334,0,2019,2020,2021,182500000,0.206,24.98,low_win%,runner,det_2019,det_2020,det_2021,,,,,,,,
1724,det,dead cap,Jake Hausmann,TE,1000,0,2019,2020,2021,182500000,0.206,24.98,low_win%,receiver,det_2019,det_2020,det_2021,,,,,,,,
1725,det,dead cap,Evan Heim,T,1000,0,2019,2020,2021,182500000,0.206,24.98,low_win%,o-line,det_2019,det_2020,det_2021,,,,,,,,
1726,gb,active,Aaron Rodgers,QB,27073568,14.54,2019,2020,2021,182500000,0.765,26.03,high_win%,passer,gb_2019,gb_2020,gb_2021,,,,,,,,
1727,gb,active,Davante Adams,WR,16787500,9.02,2019,2020,2021,182500000,0.765,26.03,high_win%,receiver,gb_2019,gb_2020,gb_2021,,,,,,,,
1728,gb,active,Za'Darius Smith,OLB,14620000,7.85,2019,2020,2021,182500000,0.765,26.03,high_win%,linebacker,gb_2019,gb_2020,gb_2021,,,,,,,,
1729,gb,active,David Bakhtiari,LT,10966543,5.89,2019,2020,2021,182500000,0.765,26.03,high_win%,o-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1730,gb,active,Preston Smith,OLB,8732353,4.69,2019,2020,2021,182500000,0.765,26.03,high_win%,linebacker,gb_2019,gb_2020,gb_2021,,,,,,,,
1731,gb,active,Kenny Clark,DT,6982343,3.75,2019,2020,2021,182500000,0.765,26.03,high_win%,d-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1732,gb,active,Adrian Amos,FS,5972000,3.21,2019,2020,2021,182500000,0.765,26.03,high_win%,d-back,gb_2019,gb_2020,gb_2021,,,,,,,,
1733,gb,active,Billy Turner,RT,4846250,2.6,2019,2020,2021,182500000,0.765,26.03,high_win%,o-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1734,gb,active,Aaron Jones,RB,4464706,2.4,2019,2020,2021,182500000,0.765,26.03,high_win%,runner,gb_2019,gb_2020,gb_2021,,,,,,,,
1735,gb,active,Rashan Gary,OLB,4330176,2.33,2019,2020,2021,182500000,0.765,26.03,high_win%,linebacker,gb_2019,gb_2020,gb_2021,,,,,,,,
1736,gb,active,Jaire Alexander,CB,3834281,2.06,2019,2020,2021,182500000,0.765,26.03,high_win%,d-back,gb_2019,gb_2020,gb_2021,,,,,,,,
1737,gb,active,Dean Lowry,DE,3812000,2.05,2019,2020,2021,182500000,0.765,26.03,high_win%,d-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1738,gb,active,Darnell Savage,SS,3413915,1.83,2019,2020,2021,182500000,0.765,26.03,high_win%,d-back,gb_2019,gb_2020,gb_2021,,,,,,,,
1739,gb,active,Mason Crosby,K,3160000,1.7,2019,2020,2021,182500000,0.765,26.03,high_win%,kicking,gb_2019,gb_2020,gb_2021,,,,,,,,
1740,gb,active,Jordan Love,QB,2814421,1.51,2019,2020,2021,182500000,0.765,26.03,high_win%,passer,gb_2019,gb_2020,gb_2021,,,,,,,,
1741,gb,active,Randall Cobb,WR,2687254,1.44,2019,2020,2021,182500000,0.765,26.03,high_win%,receiver,gb_2019,gb_2020,gb_2021,,,,,,,,
1742,gb,active,Marcedes Lewis,TE,2342640,1.26,2019,2020,2021,182500000,0.765,26.03,high_win%,receiver,gb_2019,gb_2020,gb_2021,,,,,,,,
1743,gb,active,Marquez Valdes-Scantling,WR,2237389,1.2,2019,2020,2021,182500000,0.765,26.03,high_win%,receiver,gb_2019,gb_2020,gb_2021,,,,,,,,
1744,gb,active,Eric Stokes,CB,2168277,1.16,2019,2020,2021,182500000,0.765,26.03,high_win%,d-back,gb_2019,gb_2020,gb_2021,,,,,,,,
1745,gb,active,Lucas Patrick,G,2091668,1.12,2019,2020,2021,182500000,0.765,26.03,high_win%,o-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1746,gb,active,Kevin King,CB,1929412,1.04,2019,2020,2021,182500000,0.765,26.03,high_win%,d-back,gb_2019,gb_2020,gb_2021,,,,,,,,
1747,gb,active,Dennis Kelly,RT,1325000,0.71,2019,2020,2021,182500000,0.765,26.03,high_win%,o-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1748,gb,active,Tyler Lancaster,DE,1247058,0.67,2019,2020,2021,182500000,0.765,26.03,high_win%,d-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1749,gb,active,A.J. Dillon,RB,1201325,0.65,2019,2020,2021,182500000,0.765,26.03,high_win%,runner,gb_2019,gb_2020,gb_2021,,,,,,,,
1750,gb,active,De'Vondre Campbell,ILB,1192000,0.64,2019,2020,2021,182500000,0.765,26.03,high_win%,linebacker,gb_2019,gb_2020,gb_2021,,,,,,,,
1751,gb,active,Chandon Sullivan,CB,1162600,0.62,2019,2020,2021,182500000,0.765,26.03,high_win%,d-back,gb_2019,gb_2020,gb_2021,,,,,,,,
1752,gb,active,Oren Burks,ILB,1150189,0.62,2019,2020,2021,182500000,0.765,26.03,high_win%,linebacker,gb_2019,gb_2020,gb_2021,,,,,,,,
1753,gb,active,Josiah Deguara,TE,1033583,0.56,2019,2020,2021,182500000,0.765,26.03,high_win%,receiver,gb_2019,gb_2020,gb_2021,,,,,,,,
1754,gb,active,Corey Bojorquez,P,1020000,0.55,2019,2020,2021,182500000,0.765,26.03,high_win%,kicking,gb_2019,gb_2020,gb_2021,,,,,,,,
1755,gb,active,Josh Myers,C,1014570,0.54,2019,2020,2021,182500000,0.765,26.03,high_win%,o-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1756,gb,active,Isaac Yiadom,CB,970000,0.52,2019,2020,2021,182500000,0.765,26.03,high_win%,d-back,gb_2019,gb_2020,gb_2021,,,,,,,,
1757,gb,active,Amari Rodgers,WR,890890,0.48,2019,2020,2021,182500000,0.765,26.03,high_win%,receiver,gb_2019,gb_2020,gb_2021,,,,,,,,
1758,gb,active,Allen Lazard,WR,850000,0.46,2019,2020,2021,182500000,0.765,26.03,high_win%,receiver,gb_2019,gb_2020,gb_2021,,,,,,,,
1759,gb,active,Yosh Nijman,LT,850000,0.46,2019,2020,2021,182500000,0.765,26.03,high_win%,o-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1760,gb,active,Jon Runyan,G,823669,0.44,2019,2020,2021,182500000,0.765,26.03,high_win%,o-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1761,gb,active,Vernon Scott,SS,800922,0.43,2019,2020,2021,182500000,0.765,26.03,high_win%,d-back,gb_2019,gb_2020,gb_2021,,,,,,,,
1762,gb,active,Jonathan Garvin,OLB,799820,0.43,2019,2020,2021,182500000,0.765,26.03,high_win%,linebacker,gb_2019,gb_2020,gb_2021,,,,,,,,
1763,gb,active,Royce Newman,G,784836,0.42,2019,2020,2021,182500000,0.765,26.03,high_win%,o-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1764,gb,active,Krys Barnes,ILB,780000,0.42,2019,2020,2021,182500000,0.765,26.03,high_win%,linebacker,gb_2019,gb_2020,gb_2021,,,,,,,,
1765,gb,active,Henry Black,S,780000,0.42,2019,2020,2021,182500000,0.765,26.03,high_win%,d-back,gb_2019,gb_2020,gb_2021,,,,,,,,
1766,gb,active,Tedarrell Slaton,DT,730130,0.39,2019,2020,2021,182500000,0.765,26.03,high_win%,d-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1767,gb,active,Shemar Jean-Charles,CB,720038,0.39,2019,2020,2021,182500000,0.765,26.03,high_win%,d-back,gb_2019,gb_2020,gb_2021,,,,,,,,
1768,gb,active,Whitney Mercilus,OLB,716667,0.38,2019,2020,2021,182500000,0.765,26.03,high_win%,linebacker,gb_2019,gb_2020,gb_2021,,,,,,,,
1769,gb,active,Isaiah McDuffie,ILB,692677,0.37,2019,2020,2021,182500000,0.765,26.03,high_win%,linebacker,gb_2019,gb_2020,gb_2021,,,,,,,,
1770,gb,active,Dominique Dafney,TE,685556,0.37,2019,2020,2021,182500000,0.765,26.03,high_win%,receiver,gb_2019,gb_2020,gb_2021,,,,,,,,
1771,gb,active,Jack Heflin,DE,662333,0.36,2019,2020,2021,182500000,0.765,26.03,high_win%,d-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1772,gb,active,Rasul Douglas,CB,661111,0.36,2019,2020,2021,182500000,0.765,26.03,high_win%,d-back,gb_2019,gb_2020,gb_2021,,,,,,,,
1773,gb,active,Jake Hanson,C,660000,0.35,2019,2020,2021,182500000,0.765,26.03,high_win%,o-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1774,gb,active,Tyler Davis,TE,650000,0.35,2019,2020,2021,182500000,0.765,26.03,high_win%,receiver,gb_2019,gb_2020,gb_2021,,,,,,,,
1775,gb,active,Equanimeous St. Brown,WR,613886,0.33,2019,2020,2021,182500000,0.765,26.03,high_win%,receiver,gb_2019,gb_2020,gb_2021,,,,,,,,
1776,gb,active,Patrick Taylor,RB,366667,0.2,2019,2020,2021,182500000,0.765,26.03,high_win%,runner,gb_2019,gb_2020,gb_2021,,,,,,,,
1777,gb,active,Steven Wirtel,LS,366666,0.2,2019,2020,2021,182500000,0.765,26.03,high_win%,kicking,gb_2019,gb_2020,gb_2021,,,,,,,,
1778,gb,active,Benjamin Braden,T,330554,0.18,2019,2020,2021,182500000,0.765,26.03,high_win%,o-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1779,gb,active,Tipa Galeai,DE,293328,0.16,2019,2020,2021,182500000,0.765,26.03,high_win%,d-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1780,gb,active,Juwann Winfree,WR,173332,0.09,2019,2020,2021,182500000,0.765,26.03,high_win%,receiver,gb_2019,gb_2020,gb_2021,,,,,,,,
1781,gb,active,Shawn Davis,S,146664,0.08,2019,2020,2021,182500000,0.765,26.03,high_win%,d-back,gb_2019,gb_2020,gb_2021,,,,,,,,
1782,gb,active,Abdullah Anderson,DE,43333,0.02,2019,2020,2021,182500000,0.765,26.03,high_win%,d-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1783,gb,active,Ladarius Hamilton,DE,36666,0.02,2019,2020,2021,182500000,0.765,26.03,high_win%,d-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1784,gb,injured,Elgton Jenkins,LT,1849805,0.99,2019,2020,2021,182500000,0.765,26.03,high_win%,o-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1785,gb,injured,Robert Tonyan Jr.,TE,1504800,0.81,2019,2020,2021,182500000,0.765,26.03,high_win%,receiver,gb_2019,gb_2020,gb_2021,,,,,,,,
1786,gb,injured,Ty Summers,ILB,874476,0.47,2019,2020,2021,182500000,0.765,26.03,high_win%,linebacker,gb_2019,gb_2020,gb_2021,,,,,,,,
1787,gb,injured,Randy Ramsey,OLB,780000,0.42,2019,2020,2021,182500000,0.765,26.03,high_win%,linebacker,gb_2019,gb_2020,gb_2021,,,,,,,,
1788,gb,injured,Malik Taylor,WR,780000,0.42,2019,2020,2021,182500000,0.765,26.03,high_win%,receiver,gb_2019,gb_2020,gb_2021,,,,,,,,
1789,gb,injured,Kylin Hill,RB,543655,0.29,2019,2020,2021,182500000,0.765,26.03,high_win%,runner,gb_2019,gb_2020,gb_2021,,,,,,,,
1790,gb,injured,Chauncey Rivers,OLB,469445,0.25,2019,2020,2021,182500000,0.765,26.03,high_win%,linebacker,gb_2019,gb_2020,gb_2021,,,,,,,,
1791,gb,practice,R.J. McIntosh,DE,224000,0.12,2019,2020,2021,182500000,0.765,26.03,high_win%,d-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1792,gb,practice,Chris Blair,WR,165600,0.09,2019,2020,2021,182500000,0.765,26.03,high_win%,receiver,gb_2019,gb_2020,gb_2021,,,,,,,,
1793,gb,practice,Kabion Ento,CB,165600,0.09,2019,2020,2021,182500000,0.765,26.03,high_win%,d-back,gb_2019,gb_2020,gb_2021,,,,,,,,
1794,gb,practice,Bronson Kaufusi,DE,165600,0.09,2019,2020,2021,182500000,0.765,26.03,high_win%,d-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1795,gb,practice,J.J. Molson,K,165600,0.09,2019,2020,2021,182500000,0.765,26.03,high_win%,kicking,gb_2019,gb_2020,gb_2021,,,,,,,,
1796,gb,practice,Ray Wilborn,S,165600,0.09,2019,2020,2021,182500000,0.765,26.03,high_win%,d-back,gb_2019,gb_2020,gb_2021,,,,,,,,
1797,gb,practice,Josh Malone,WR,56000,0.03,2019,2020,2021,182500000,0.765,26.03,high_win%,receiver,gb_2019,gb_2020,gb_2021,,,,,,,,
1798,gb,practice,Peter Kalambayi,OLB,42000,0.02,2019,2020,2021,182500000,0.765,26.03,high_win%,linebacker,gb_2019,gb_2020,gb_2021,,,,,,,,
1799,gb,practice,Kurt Benkert,QB,36800,0.02,2019,2020,2021,182500000,0.765,26.03,high_win%,passer,gb_2019,gb_2020,gb_2021,,,,,,,,
1800,gb,practice,Michal Menet,C,36800,0.02,2019,2020,2021,182500000,0.765,26.03,high_win%,o-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1801,gb,practice,Innis Gaines,CB,18400,0.01,2019,2020,2021,182500000,0.765,26.03,high_win%,d-back,gb_2019,gb_2020,gb_2021,,,,,,,,
1802,gb,practice,Kerrith Whyte,RB,18400,0.01,2019,2020,2021,182500000,0.765,26.03,high_win%,runner,gb_2019,gb_2020,gb_2021,,,,,,,,
1803,gb,practice,David Moore,WR,14000,0.01,2019,2020,2021,182500000,0.765,26.03,high_win%,receiver,gb_2019,gb_2020,gb_2021,,,,,,,,
1804,gb,practice,Cole Van Lanen,G,9200,0,2019,2020,2021,182500000,0.765,26.03,high_win%,o-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1805,gb,dead cap,Christian Kirksey,ILB,2000000,1.07,2019,2020,2021,182500000,0.765,26.03,high_win%,linebacker,gb_2019,gb_2020,gb_2021,,,,,,,,
1806,gb,dead cap,Ricky Wagner,RT,1750000,0.94,2019,2020,2021,182500000,0.765,26.03,high_win%,o-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1807,gb,dead cap,Kingsley Keke,DT,928316,0.5,2019,2020,2021,182500000,0.765,26.03,high_win%,d-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1808,gb,dead cap,Will Redmond,FS,920000,0.49,2019,2020,2021,182500000,0.765,26.03,high_win%,d-back,gb_2019,gb_2020,gb_2021,,,,,,,,
1809,gb,dead cap,Josh Jackson,CB,657473,0.35,2019,2020,2021,182500000,0.765,26.03,high_win%,d-back,gb_2019,gb_2020,gb_2021,,,,,,,,
1810,gb,dead cap,Hunter Bradley,LS,428225,0.23,2019,2020,2021,182500000,0.765,26.03,high_win%,kicking,gb_2019,gb_2020,gb_2021,,,,,,,,
1811,gb,dead cap,Ladarius Hamilton,DE,412660,0.22,2019,2020,2021,182500000,0.765,26.03,high_win%,d-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1812,gb,dead cap,Devin Funchess,WR,350000,0.19,2019,2020,2021,182500000,0.765,26.03,high_win%,receiver,gb_2019,gb_2020,gb_2021,,,,,,,,
1813,gb,dead cap,Cole Van Lanen,G,295619,0.16,2019,2020,2021,182500000,0.765,26.03,high_win%,o-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1814,gb,dead cap,Jace Sternberger,TE,281632,0.15,2019,2020,2021,182500000,0.765,26.03,high_win%,receiver,gb_2019,gb_2020,gb_2021,,,,,,,,
1815,gb,dead cap,Juwann Winfree,WR,224532,0.12,2019,2020,2021,182500000,0.765,26.03,high_win%,receiver,gb_2019,gb_2020,gb_2021,,,,,,,,
1816,gb,dead cap,Jaylon Smith,ILB,220000,0.12,2019,2020,2021,182500000,0.765,26.03,high_win%,linebacker,gb_2019,gb_2020,gb_2021,,,,,,,,
1817,gb,dead cap,Benjamin Braden,T,215266,0.12,2019,2020,2021,182500000,0.765,26.03,high_win%,o-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1818,gb,dead cap,Equanimeous St. Brown,WR,199268,0.11,2019,2020,2021,182500000,0.765,26.03,high_win%,receiver,gb_2019,gb_2020,gb_2021,,,,,,,,
1819,gb,dead cap,Innis Gaines,CB,183866,0.1,2019,2020,2021,182500000,0.765,26.03,high_win%,d-back,gb_2019,gb_2020,gb_2021,,,,,,,,
1820,gb,dead cap,Abdullah Anderson,DE,174266,0.09,2019,2020,2021,182500000,0.765,26.03,high_win%,d-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1821,gb,dead cap,Kurt Benkert,QB,162933,0.09,2019,2020,2021,182500000,0.765,26.03,high_win%,passer,gb_2019,gb_2020,gb_2021,,,,,,,,
1822,gb,dead cap,Jake Hanson,C,116022,0.06,2019,2020,2021,182500000,0.765,26.03,high_win%,o-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1823,gb,dead cap,Shawn Davis,S,110400,0.06,2019,2020,2021,182500000,0.765,26.03,high_win%,d-back,gb_2019,gb_2020,gb_2021,,,,,,,,
1824,gb,dead cap,Tipa Galeai,DE,96667,0.05,2019,2020,2021,182500000,0.765,26.03,high_win%,d-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1825,gb,dead cap,Dexter Williams,RB,83028,0.04,2019,2020,2021,182500000,0.765,26.03,high_win%,runner,gb_2019,gb_2020,gb_2021,,,,,,,,
1826,gb,dead cap,Cole Madison,C,81085,0.04,2019,2020,2021,182500000,0.765,26.03,high_win%,o-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1827,gb,dead cap,Patrick Taylor,RB,75933,0.04,2019,2020,2021,182500000,0.765,26.03,high_win%,runner,gb_2019,gb_2020,gb_2021,,,,,,,,
1828,gb,dead cap,Blake Bortles,QB,73722,0.04,2019,2020,2021,182500000,0.765,26.03,high_win%,passer,gb_2019,gb_2020,gb_2021,,,,,,,,
1829,gb,dead cap,Steven Wirtel,LS,73600,0.04,2019,2020,2021,182500000,0.765,26.03,high_win%,kicking,gb_2019,gb_2020,gb_2021,,,,,,,,
1830,gb,dead cap,Kamal Martin,LB,67766,0.04,2019,2020,2021,182500000,0.765,26.03,high_win%,linebacker,gb_2019,gb_2020,gb_2021,,,,,,,,
1831,gb,dead cap,Ryquell Armstead,RB,64400,0.03,2019,2020,2021,182500000,0.765,26.03,high_win%,runner,gb_2019,gb_2020,gb_2021,,,,,,,,
1832,gb,dead cap,Jon Dietzen,G,56866,0.03,2019,2020,2021,182500000,0.765,26.03,high_win%,o-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1833,gb,dead cap,David Moore,WR,55000,0.03,2019,2020,2021,182500000,0.765,26.03,high_win%,receiver,gb_2019,gb_2020,gb_2021,,,,,,,,
1834,gb,dead cap,JK Scott,P,54389,0.03,2019,2020,2021,182500000,0.765,26.03,high_win%,kicking,gb_2019,gb_2020,gb_2021,,,,,,,,
1835,gb,dead cap,Ka'dar Hollman,CB,43737,0.02,2019,2020,2021,182500000,0.765,26.03,high_win%,d-back,gb_2019,gb_2020,gb_2021,,,,,,,,
1836,gb,dead cap,Nate Orchard,DE,42000,0.02,2019,2020,2021,182500000,0.765,26.03,high_win%,d-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1837,gb,dead cap,Simon Stepaniak,G,38041,0.02,2019,2020,2021,182500000,0.765,26.03,high_win%,o-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1838,gb,dead cap,Jacob Capra,G,19900,0.01,2019,2020,2021,182500000,0.765,26.03,high_win%,o-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1839,gb,dead cap,Aaron Adeoye,LB,18400,0.01,2019,2020,2021,182500000,0.765,26.03,high_win%,linebacker,gb_2019,gb_2020,gb_2021,,,,,,,,
1840,gb,dead cap,Auzoyah Alufohai,DT,18400,0.01,2019,2020,2021,182500000,0.765,26.03,high_win%,d-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1841,gb,dead cap,Adrian Ealy,T,18400,0.01,2019,2020,2021,182500000,0.765,26.03,high_win%,o-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1842,gb,dead cap,Quinton Dunbar,CB,14000,0.01,2019,2020,2021,182500000,0.765,26.03,high_win%,d-back,gb_2019,gb_2020,gb_2021,,,,,,,,
1843,gb,dead cap,Danny Etling,QB,9200,0,2019,2020,2021,182500000,0.765,26.03,high_win%,passer,gb_2019,gb_2020,gb_2021,,,,,,,,
1844,gb,dead cap,Elliott Fry,K,9200,0,2019,2020,2021,182500000,0.765,26.03,high_win%,kicking,gb_2019,gb_2020,gb_2021,,,,,,,,
1845,gb,dead cap,Jayson Stanley,CB,9200,0,2019,2020,2021,182500000,0.765,26.03,high_win%,d-back,gb_2019,gb_2020,gb_2021,,,,,,,,
1846,gb,dead cap,Kerrith Whyte,RB,9200,0,2019,2020,2021,182500000,0.765,26.03,high_win%,runner,gb_2019,gb_2020,gb_2021,,,,,,,,
1847,gb,dead cap,Krys Barnes,LB,4667,0,2019,2020,2021,182500000,0.765,26.03,high_win%,linebacker,gb_2019,gb_2020,gb_2021,,,,,,,,
1848,gb,dead cap,Reggie Begelton,WR,4667,0,2019,2020,2021,182500000,0.765,26.03,high_win%,receiver,gb_2019,gb_2020,gb_2021,,,,,,,,
1849,gb,dead cap,Henry Black,S,4667,0,2019,2020,2021,182500000,0.765,26.03,high_win%,d-back,gb_2019,gb_2020,gb_2021,,,,,,,,
1850,gb,dead cap,Travis Bruffy,T,4667,0,2019,2020,2021,182500000,0.765,26.03,high_win%,o-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1851,gb,dead cap,Marc-Antoine Dequoy,CB,4667,0,2019,2020,2021,182500000,0.765,26.03,high_win%,d-back,gb_2019,gb_2020,gb_2021,,,,,,,,
1852,gb,dead cap,Frankie Griffin,LB,4667,0,2019,2020,2021,182500000,0.765,26.03,high_win%,linebacker,gb_2019,gb_2020,gb_2021,,,,,,,,
1853,gb,dead cap,Zachary Johnson,T,4667,0,2019,2020,2021,182500000,0.765,26.03,high_win%,o-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1854,gb,dead cap,Jalen Morton,QB,4667,0,2019,2020,2021,182500000,0.765,26.03,high_win%,passer,gb_2019,gb_2020,gb_2021,,,,,,,,
1855,gb,dead cap,Willington Prevlion,DT,4667,0,2019,2020,2021,182500000,0.765,26.03,high_win%,d-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1856,gb,dead cap,Stanford Samuels,CB,4667,0,2019,2020,2021,182500000,0.765,26.03,high_win%,d-back,gb_2019,gb_2020,gb_2021,,,,,,,,
1857,gb,dead cap,Delontae Scott,DE,4667,0,2019,2020,2021,182500000,0.765,26.03,high_win%,d-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1858,gb,dead cap,Darrell Stewart,WR,4667,0,2019,2020,2021,182500000,0.765,26.03,high_win%,receiver,gb_2019,gb_2020,gb_2021,,,,,,,,
1859,gb,dead cap,Will Sunderland,CB,4667,0,2019,2020,2021,182500000,0.765,26.03,high_win%,d-back,gb_2019,gb_2020,gb_2021,,,,,,,,
1860,gb,dead cap,Jordan Jones,TE,3000,0,2019,2020,2021,182500000,0.765,26.03,high_win%,receiver,gb_2019,gb_2020,gb_2021,,,,,,,,
1861,gb,dead cap,Curtis Bolton,LB,2334,0,2019,2020,2021,182500000,0.765,26.03,high_win%,linebacker,gb_2019,gb_2020,gb_2021,,,,,,,,
1862,gb,dead cap,Greg Roberts,DE,2334,0,2019,2020,2021,182500000,0.765,26.03,high_win%,d-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1863,gb,dead cap,Christian Uphoff,S,2333,0,2019,2020,2021,182500000,0.765,26.03,high_win%,d-back,gb_2019,gb_2020,gb_2021,,,,,,,,
1864,gb,dead cap,Bailey Gaither,WR,2333,0,2019,2020,2021,182500000,0.765,26.03,high_win%,receiver,gb_2019,gb_2020,gb_2021,,,,,,,,
1865,gb,dead cap,Coy Cronk,T,2000,0,2019,2020,2021,182500000,0.765,26.03,high_win%,o-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1866,gb,dead cap,Carlo Kemp,DT,1666,0,2019,2020,2021,182500000,0.765,26.03,high_win%,d-line,gb_2019,gb_2020,gb_2021,,,,,,,,
1867,hou,active,Deshaun Watson,QB,15940000,8.2,2019,2020,2021,182500000,0.235,26.8,low_win%,passer,hou_2019,hou_2020,hou_2021,,,,,,,,
1868,hou,active,Eric Murray,SS,7455882,3.83,2019,2020,2021,182500000,0.235,26.8,low_win%,d-back,hou_2019,hou_2020,hou_2021,,,,,,,,
1869,hou,active,Brandin Cooks,WR,5588236,2.87,2019,2020,2021,182500000,0.235,26.8,low_win%,receiver,hou_2019,hou_2020,hou_2021,,,,,,,,
1870,hou,active,Tyrod Taylor,QB,5323529,2.74,2019,2020,2021,182500000,0.235,26.8,low_win%,passer,hou_2019,hou_2020,hou_2021,,,,,,,,
1871,hou,active,David Johnson,RB,4779411,2.46,2019,2020,2021,182500000,0.235,26.8,low_win%,runner,hou_2019,hou_2020,hou_2021,,,,,,,,
1872,hou,active,Maliek Collins,DT,4705882,2.42,2019,2020,2021,182500000,0.235,26.8,low_win%,d-line,hou_2019,hou_2020,hou_2021,,,,,,,,
1873,hou,active,Ka'imi Fairbairn,K,4200000,2.16,2019,2020,2021,182500000,0.235,26.8,low_win%,kicking,hou_2019,hou_2020,hou_2021,,,,,,,,
1874,hou,active,Terrance Mitchell,CB,3720588,1.91,2019,2020,2021,182500000,0.235,26.8,low_win%,d-back,hou_2019,hou_2020,hou_2021,,,,,,,,
1875,hou,active,Tytus Howard,RT,3334241,1.71,2019,2020,2021,182500000,0.235,26.8,low_win%,o-line,hou_2019,hou_2020,hou_2021,,,,,,,,
1876,hou,active,Desmond King,CB,3191176,1.64,2019,2020,2021,182500000,0.235,26.8,low_win%,d-back,hou_2019,hou_2020,hou_2021,,,,,,,,
1877,hou,active,Kevin Pierre-Louis,OLB,2823529,1.45,2019,2020,2021,182500000,0.235,26.8,low_win%,linebacker,hou_2019,hou_2020,hou_2021,,,,,,,,
1878,hou,active,Justin Reid,FS,2692914,1.38,2019,2020,2021,182500000,0.235,26.8,low_win%,d-back,hou_2019,hou_2020,hou_2021,,,,,,,,
1879,hou,active,Christian Kirksey,ILB,2647058,1.36,2019,2020,2021,182500000,0.235,26.8,low_win%,linebacker,hou_2019,hou_2020,hou_2021,,,,,,,,
