,Status,Pos.,Cap Hit,Cap %,year,team,ID
1,Active Roster:,G,11967500,5.78,2019,pit,pit_2019
2,Active Roster:,CB,11716668,5.66,2019,pit,pit_2019
3,Active Roster:,OLB,9232000,4.46,2019,pit,pit_2019
4,Active Roster:,LT,8390000,4.06,2019,pit,pit_2019
5,Active Roster:,C,7951000,3.84,2019,pit,pit_2019
6,Active Roster:,TE,5733750,2.77,2019,pit,pit_2019
7,Active Roster:,K,4200000,2.03,2019,pit,pit_2019
8,Active Roster:,CB,4000000,1.93,2019,pit,pit_2019
9,Active Roster:,ILB,3875000,1.87,2019,pit,pit_2019
10,Active Roster:,ILB,3836666,1.85,2019,pit,pit_2019
11,Active Roster:,ILB,3431230,1.66,2019,pit,pit_2019
12,Active Roster:,G,3095000,1.5,2019,pit,pit_2019
13,Active Roster:,CB,3051679,1.47,2019,pit,pit_2019
14,Active Roster:,G,2675000,1.29,2019,pit,pit_2019
15,Active Roster:,OLB,2525064,1.22,2019,pit,pit_2019
16,Active Roster:,S,2431315,1.18,2019,pit,pit_2019
17,Active Roster:,DT,2198314,1.06,2019,pit,pit_2019
18,Active Roster:,DE,2125000,1.03,2019,pit,pit_2019
19,Active Roster:,OLB,1902500,0.92,2019,pit,pit_2019
20,Active Roster:,P,1525000,0.74,2019,pit,pit_2019
21,Active Roster:,WR,1144302,0.55,2019,pit,pit_2019
22,Active Roster:,DT,1125000,0.54,2019,pit,pit_2019
23,Active Roster:,S,1083199,0.52,2019,pit,pit_2019
24,Active Roster:,WR,1023033,0.49,2019,pit,pit_2019
25,Active Roster:,CB,861432,0.42,2019,pit,pit_2019
26,Active Roster:,RB,844572,0.41,2019,pit,pit_2019
27,Active Roster:,T,823091,0.4,2019,pit,pit_2019
28,Active Roster:,WR,778357,0.38,2019,pit,pit_2019
29,Active Roster:,ILB,735764,0.36,2019,pit,pit_2019
30,Active Roster:,CB,725545,0.35,2019,pit,pit_2019
31,Active Roster:,LS,720000,0.35,2019,pit,pit_2019
32,Active Roster:,RB,670517,0.32,2019,pit,pit_2019
33,Active Roster:,T,645000,0.31,2019,pit,pit_2019
34,Active Roster:,FS,645000,0.31,2019,pit,pit_2019
35,Active Roster:,RT,645000,0.31,2019,pit,pit_2019
36,Active Roster:,CB,645000,0.31,2019,pit,pit_2019
37,Active Roster:,WR,645000,0.31,2019,pit,pit_2019
38,Active Roster:,RB,634516,0.31,2019,pit,pit_2019
39,Active Roster:,TE,606117,0.29,2019,pit,pit_2019
40,Active Roster:,TE,581115,0.28,2019,pit,pit_2019
41,Active Roster:,LB,575000,0.28,2019,pit,pit_2019
42,Active Roster:,DE,537158,0.26,2019,pit,pit_2019
43,Active Roster:,RB,455294,0.22,2019,pit,pit_2019
44,Active Roster:,QB,455294,0.22,2019,pit,pit_2019
45,Active Roster:,QB,436764,0.21,2019,pit,pit_2019
46,Active Roster:,LB,232944,0.11,2019,pit,pit_2019
47,Active Roster:,RB,203823,0.1,2019,pit,pit_2019
48,Active Roster:,WR,174705,0.08,2019,pit,pit_2019
49,Active Roster:,DE,174705,0.08,2019,pit,pit_2019
50,Active Roster:,S,67058,0.03,2019,pit,pit_2019
51,Active Roster:,WR,67058,0.03,2019,pit,pit_2019
52,Active Roster:,C,29118,0.01,2019,pit,pit_2019
0,Injured Reserve:,QB,26200000,12.66,2019,pit,pit_2019
1,Injured Reserve:,DE,9745750,4.71,2019,pit,pit_2019
2,Injured Reserve:,FB,1687500,0.82,2019,pit,pit_2019
3,Injured Reserve:,FS,1300401,0.63,2019,pit,pit_2019
4,Injured Reserve:,QB,891333,0.43,2019,pit,pit_2019
5,Injured Reserve:,WR,645000,0.31,2019,pit,pit_2019
6,Injured Reserve:,LB,471782,0.23,2019,pit,pit_2019
7,Injured Reserve:,DT,417351,0.2,2019,pit,pit_2019
8,Injured Reserve:,DE,378000,0.18,2019,pit,pit_2019
0,Reserve/PUP:,ILB,473000,0.23,2019,pit,pit_2019
0,Dead:,WR,21120000,10.21,2019,pit,pit_2019
1,Dead:,SS,2833334,1.37,2019,pit,pit_2019
2,Dead:,WR,2544120,1.23,2019,pit,pit_2019
3,Dead:,TE,2025000,0.98,2019,pit,pit_2019
4,Dead:,RT,1728500,0.84,2019,pit,pit_2019
5,Dead:,ILB,700000,0.34,2019,pit,pit_2019
6,Dead:,FS,436770,0.21,2019,pit,pit_2019
7,Dead:,OLB,296469,0.14,2019,pit,pit_2019
8,Dead:,WR,250000,0.12,2019,pit,pit_2019
9,Dead:,WR,225588,0.11,2019,pit,pit_2019
10,Dead:,S,193159,0.09,2019,pit,pit_2019
11,Dead:,QB,187722,0.09,2019,pit,pit_2019
12,Dead:,G,179706,0.09,2019,pit,pit_2019
13,Dead:,T,162362,0.08,2019,pit,pit_2019
14,Dead:,C,146235,0.07,2019,pit,pit_2019
15,Dead:,DT,136000,0.07,2019,pit,pit_2019
16,Dead:,T,132622,0.06,2019,pit,pit_2019
17,Dead:,TE,128000,0.06,2019,pit,pit_2019
18,Dead:,CB,125332,0.06,2019,pit,pit_2019
19,Dead:,CB,115088,0.06,2019,pit,pit_2019
20,Dead:,RB,103352,0.05,2019,pit,pit_2019
21,Dead:,G,88000,0.04,2019,pit,pit_2019
22,Dead:,OLB,58628,0.03,2019,pit,pit_2019
23,Dead:,LB,56000,0.03,2019,pit,pit_2019
24,Dead:,DT,54404,0.03,2019,pit,pit_2019
25,Dead:,WR,48000,0.02,2019,pit,pit_2019
26,Dead:,RB,48000,0.02,2019,pit,pit_2019
27,Dead:,RB,40000,0.02,2019,pit,pit_2019
28,Dead:,C,40000,0.02,2019,pit,pit_2019
29,Dead:,OLB,33008,0.02,2019,pit,pit_2019
30,Dead:,WR,32000,0.02,2019,pit,pit_2019
31,Dead:,QB,24000,0.01,2019,pit,pit_2019
32,Dead:,CB,24000,0.01,2019,pit,pit_2019
33,Dead:,QB,16333,0.01,2019,pit,pit_2019
34,Dead:,WR,16000,0.01,2019,pit,pit_2019
35,Dead:,WR,16000,0.01,2019,pit,pit_2019
36,Dead:,RB,16000,0.01,2019,pit,pit_2019
37,Dead:,QB,8000,0.0,2019,pit,pit_2019
38,Dead:,QB,8000,0.0,2019,pit,pit_2019
39,Dead:,TE,8000,0.0,2019,pit,pit_2019
40,Dead:,S,8000,0.0,2019,pit,pit_2019
41,Dead:,LB,6667,0.0,2019,pit,pit_2019
42,Dead:,WR,6000,0.0,2019,pit,pit_2019
43,Dead:,S,3333,0.0,2019,pit,pit_2019
44,Dead:,G,2500,0.0,2019,pit,pit_2019
45,Dead:,CB,2500,0.0,2019,pit,pit_2019
46,Dead:,TE,2333,0.0,2019,pit,pit_2019
47,Dead:,RB,1666,0.0,2019,pit,pit_2019
48,Dead:,K,1666,0.0,2019,pit,pit_2019
49,Dead:,P,666,0.0,2019,pit,pit_2019
50,Dead:,S,666,0.0,2019,pit,pit_2019
51,Dead:,T,333,0.0,2019,pit,pit_2019
52,Dead:,DE,333,0.0,2019,pit,pit_2019
0,Active Roster:,QB,26286668,13.36,2019,sea,sea_2019
1,Active Roster:,ILB,15850000,8.05,2019,sea,sea_2019
2,Active Roster:,LT,10725000,5.45,2019,sea,sea_2019
3,Active Roster:,DE,8062500,4.1,2019,sea,sea_2019
4,Active Roster:,DE,8000000,4.07,2019,sea,sea_2019
5,Active Roster:,WR,7757000,3.94,2019,sea,sea_2019
6,Active Roster:,OLB,5500000,2.79,2019,sea,sea_2019
7,Active Roster:,SS,4702083,2.39,2019,sea,sea_2019
8,Active Roster:,OLB,4000000,2.03,2019,sea,sea_2019
9,Active Roster:,T,3095000,1.57,2019,sea,sea_2019
10,Active Roster:,G,2750000,1.4,2019,sea,sea_2019
11,Active Roster:,RT,2629808,1.34,2019,sea,sea_2019
12,Active Roster:,K,2500000,1.27,2019,sea,sea_2019
13,Active Roster:,G,2287500,1.16,2019,sea,sea_2019
14,Active Roster:,DE,2025000,1.03,2019,sea,sea_2019
15,Active Roster:,DE,1970196,1.0,2019,sea,sea_2019
16,Active Roster:,SS,1625441,0.83,2019,sea,sea_2019
17,Active Roster:,WR,1500000,0.76,2019,sea,sea_2019
18,Active Roster:,CB,1353125,0.69,2019,sea,sea_2019
19,Active Roster:,DT,1161642,0.59,2019,sea,sea_2019
20,Active Roster:,S,1133936,0.58,2019,sea,sea_2019
21,Active Roster:,LS,875000,0.44,2019,sea,sea_2019
22,Active Roster:,CB,869655,0.44,2019,sea,sea_2019
23,Active Roster:,DE,867139,0.44,2019,sea,sea_2019
24,Active Roster:,S,859869,0.44,2019,sea,sea_2019
25,Active Roster:,WR,833827,0.42,2019,sea,sea_2019
26,Active Roster:,C,720000,0.37,2019,sea,sea_2019
27,Active Roster:,DE,720000,0.37,2019,sea,sea_2019
28,Active Roster:,LB,716031,0.36,2019,sea,sea_2019
29,Active Roster:,CB,656299,0.33,2019,sea,sea_2019
30,Active Roster:,OLB,649404,0.33,2019,sea,sea_2019
31,Active Roster:,QB,645000,0.33,2019,sea,sea_2019
32,Active Roster:,WR,645000,0.33,2019,sea,sea_2019
33,Active Roster:,CB,644682,0.33,2019,sea,sea_2019
34,Active Roster:,P,642537,0.33,2019,sea,sea_2019
35,Active Roster:,G,605776,0.31,2019,sea,sea_2019
36,Active Roster:,LB,580403,0.29,2019,sea,sea_2019
37,Active Roster:,DT,572666,0.29,2019,sea,sea_2019
38,Active Roster:,WR,570000,0.29,2019,sea,sea_2019
39,Active Roster:,LT,556250,0.28,2019,sea,sea_2019
40,Active Roster:,TE,531176,0.27,2019,sea,sea_2019
41,Active Roster:,RB,530704,0.27,2019,sea,sea_2019
42,Active Roster:,WR,515590,0.26,2019,sea,sea_2019
43,Active Roster:,TE,455294,0.23,2019,sea,sea_2019
44,Active Roster:,G,301764,0.15,2019,sea,sea_2019
45,Active Roster:,TE,174705,0.09,2019,sea,sea_2019
46,Active Roster:,OLB,109411,0.06,2019,sea,sea_2019
47,Active Roster:,FS,100588,0.05,2019,sea,sea_2019
48,Active Roster:,DT,58235,0.03,2019,sea,sea_2019
49,Active Roster:,RB,54705,0.03,2019,sea,sea_2019
50,Active Roster:,RB,37941,0.02,2019,sea,sea_2019
0,Suspended:,DT,2065442,1.05,2019,sea,sea_2019
1,Suspended:,WR,833823,0.42,2019,sea,sea_2019
0,Injured Reserve:,C,7666666,3.9,2019,sea,sea_2019
1,Injured Reserve:,TE,4416666,2.24,2019,sea,sea_2019
2,Injured Reserve:,RB,2446690,1.24,2019,sea,sea_2019
3,Injured Reserve:,G,1202463,0.61,2019,sea,sea_2019
4,Injured Reserve:,CB,1000000,0.51,2019,sea,sea_2019
5,Injured Reserve:,RB,918116,0.47,2019,sea,sea_2019
6,Injured Reserve:,DT,844572,0.43,2019,sea,sea_2019
7,Injured Reserve:,S,813001,0.41,2019,sea,sea_2019
8,Injured Reserve:,TE,732567,0.37,2019,sea,sea_2019
9,Injured Reserve:,CB,720000,0.37,2019,sea,sea_2019
10,Injured Reserve:,RB,661282,0.34,2019,sea,sea_2019
11,Injured Reserve:,LB,570000,0.29,2019,sea,sea_2019
12,Injured Reserve:,T,570000,0.29,2019,sea,sea_2019
13,Injured Reserve:,G,380666,0.19,2019,sea,sea_2019
14,Injured Reserve:,TE,379666,0.19,2019,sea,sea_2019
15,Injured Reserve:,RB,378600,0.19,2019,sea,sea_2019
16,Injured Reserve:,CB,378000,0.19,2019,sea,sea_2019
0,Reserve/PUP:,DT,485665,0.25,2019,sea,sea_2019
0,Practice Squad:,TE,40000,0.02,2019,sea,sea_2019
1,Practice Squad:,RB,24000,0.01,2019,sea,sea_2019
0,Dead:,SS,10200000,5.18,2019,sea,sea_2019
1,Dead:,WR,6287500,3.2,2019,sea,sea_2019
2,Dead:,DT,1599253,0.81,2019,sea,sea_2019
3,Dead:,OLB,1100000,0.56,2019,sea,sea_2019
4,Dead:,DT,980000,0.5,2019,sea,sea_2019
5,Dead:,WR,975000,0.5,2019,sea,sea_2019
6,Dead:,OLB,600000,0.3,2019,sea,sea_2019
7,Dead:,P,600000,0.3,2019,sea,sea_2019
8,Dead:,CB,498529,0.25,2019,sea,sea_2019
9,Dead:,FB,450000,0.23,2019,sea,sea_2019
10,Dead:,WR,439791,0.22,2019,sea,sea_2019
11,Dead:,TE,294102,0.15,2019,sea,sea_2019
12,Dead:,DT,196805,0.1,2019,sea,sea_2019
13,Dead:,WR,176572,0.09,2019,sea,sea_2019
14,Dead:,FS,161823,0.08,2019,sea,sea_2019
15,Dead:,T,161355,0.08,2019,sea,sea_2019
16,Dead:,G,147256,0.07,2019,sea,sea_2019
17,Dead:,C,136000,0.07,2019,sea,sea_2019
18,Dead:,G,136000,0.07,2019,sea,sea_2019
19,Dead:,FS,112000,0.06,2019,sea,sea_2019
20,Dead:,SS,92472,0.05,2019,sea,sea_2019
21,Dead:,DT,90000,0.05,2019,sea,sea_2019
22,Dead:,T,88000,0.04,2019,sea,sea_2019
23,Dead:,CB,88000,0.04,2019,sea,sea_2019
24,Dead:,WR,80000,0.04,2019,sea,sea_2019
25,Dead:,S,80000,0.04,2019,sea,sea_2019
26,Dead:,QB,77768,0.04,2019,sea,sea_2019
27,Dead:,CB,73529,0.04,2019,sea,sea_2019
28,Dead:,WR,51333,0.03,2019,sea,sea_2019
29,Dead:,OLB,48000,0.02,2019,sea,sea_2019
30,Dead:,DE,40509,0.02,2019,sea,sea_2019
31,Dead:,TE,40000,0.02,2019,sea,sea_2019
32,Dead:,TE,40000,0.02,2019,sea,sea_2019
33,Dead:,QB,25000,0.01,2019,sea,sea_2019
34,Dead:,DE,24000,0.01,2019,sea,sea_2019
35,Dead:,OLB,24000,0.01,2019,sea,sea_2019
36,Dead:,WR,18666,0.01,2019,sea,sea_2019
37,Dead:,OLB,16000,0.01,2019,sea,sea_2019
38,Dead:,QB,16000,0.01,2019,sea,sea_2019
39,Dead:,OLB,16000,0.01,2019,sea,sea_2019
40,Dead:,WR,14000,0.01,2019,sea,sea_2019
41,Dead:,QB,10000,0.01,2019,sea,sea_2019
42,Dead:,FB,8000,0.0,2019,sea,sea_2019
43,Dead:,T,8000,0.0,2019,sea,sea_2019
44,Dead:,CB,8000,0.0,2019,sea,sea_2019
45,Dead:,WR,8000,0.0,2019,sea,sea_2019
46,Dead:,TE,5000,0.0,2019,sea,sea_2019
47,Dead:,CB,3333,0.0,2019,sea,sea_2019
48,Dead:,CB,3333,0.0,2019,sea,sea_2019
49,Dead:,LB,1334,0.0,2019,sea,sea_2019
50,Dead:,DT,1000,0.0,2019,sea,sea_2019
51,Dead:,S,666,0.0,2019,sea,sea_2019
0,Active Roster:,QB,20000000,8.65,2019,sf,sf_2019
1,Active Roster:,LT,14418750,6.24,2019,sf,sf_2019
2,Active Roster:,DE,14365625,6.21,2019,sf,sf_2019
3,Active Roster:,CB,13925000,6.02,2019,sf,sf_2019
4,Active Roster:,ILB,11358705,4.91,2019,sf,sf_2019
5,Active Roster:,DE,9046000,3.91,2019,sf,sf_2019
6,Active Roster:,DE,7678465,3.32,2019,sf,sf_2019
7,Active Roster:,DE,6100339,2.64,2019,sf,sf_2019
8,Active Roster:,WR,5970588,2.58,2019,sf,sf_2019
9,Active Roster:,FB,5850000,2.53,2019,sf,sf_2019
10,Active Roster:,DT,5788044,2.5,2019,sf,sf_2019
11,Active Roster:,SS,4975000,2.15,2019,sf,sf_2019
12,Active Roster:,FS,4218750,1.82,2019,sf,sf_2019
13,Active Roster:,RT,4168580,1.8,2019,sf,sf_2019
14,Active Roster:,K,3900000,1.69,2019,sf,sf_2019
15,Active Roster:,G,3750000,1.62,2019,sf,sf_2019
16,Active Roster:,RB,3568750,1.54,2019,sf,sf_2019
17,Active Roster:,G,2750000,1.19,2019,sf,sf_2019
18,Active Roster:,CB,2584375,1.12,2019,sf,sf_2019
19,Active Roster:,RB,1983333,0.86,2019,sf,sf_2019
20,Active Roster:,OLB,1650000,0.71,2019,sf,sf_2019
21,Active Roster:,WR,1454671,0.63,2019,sf,sf_2019
22,Active Roster:,WR,1399519,0.61,2019,sf,sf_2019
23,Active Roster:,CB,1058768,0.46,2019,sf,sf_2019
24,Active Roster:,QB,962358,0.42,2019,sf,sf_2019
25,Active Roster:,OLB,915684,0.4,2019,sf,sf_2019
26,Active Roster:,FS,799093,0.35,2019,sf,sf_2019
27,Active Roster:,DT,720000,0.31,2019,sf,sf_2019
28,Active Roster:,TE,719571,0.31,2019,sf,sf_2019
29,Active Roster:,P,686018,0.3,2019,sf,sf_2019
30,Active Roster:,CB,647842,0.28,2019,sf,sf_2019
31,Active Roster:,WR,646668,0.28,2019,sf,sf_2019
32,Active Roster:,RB,646668,0.28,2019,sf,sf_2019
33,Active Roster:,C,645000,0.28,2019,sf,sf_2019
34,Active Roster:,TE,645000,0.28,2019,sf,sf_2019
35,Active Roster:,WR,589142,0.25,2019,sf,sf_2019
36,Active Roster:,OLB,575429,0.25,2019,sf,sf_2019
37,Active Roster:,TE,570000,0.25,2019,sf,sf_2019
38,Active Roster:,QB,570000,0.25,2019,sf,sf_2019
39,Active Roster:,LT,539714,0.23,2019,sf,sf_2019
40,Active Roster:,RB,536464,0.23,2019,sf,sf_2019
41,Active Roster:,DE,530550,0.23,2019,sf,sf_2019
42,Active Roster:,ILB,500000,0.22,2019,sf,sf_2019
43,Active Roster:,G,495000,0.21,2019,sf,sf_2019
44,Active Roster:,CB,495000,0.21,2019,sf,sf_2019
45,Active Roster:,S,435882,0.19,2019,sf,sf_2019
46,Active Roster:,OLB,303528,0.13,2019,sf,sf_2019
47,Active Roster:,WR,142058,0.06,2019,sf,sf_2019
48,Active Roster:,CB,113824,0.05,2019,sf,sf_2019
49,Active Roster:,TE,87352,0.04,2019,sf,sf_2019
50,Active Roster:,DE,42352,0.02,2019,sf,sf_2019
51,Active Roster:,DT,29118,0.01,2019,sf,sf_2019
52,Active Roster:,DT,0,0.0,2019,sf,sf_2019
0,Injured Reserve:,C,7858927,3.4,2019,sf,sf_2019
1,Injured Reserve:,RB,5750000,2.49,2019,sf,sf_2019
2,Injured Reserve:,WR,3906250,1.69,2019,sf,sf_2019
3,Injured Reserve:,TE,2484375,1.07,2019,sf,sf_2019
4,Injured Reserve:,T,2025000,0.88,2019,sf,sf_2019
5,Injured Reserve:,CB,1593750,0.69,2019,sf,sf_2019
6,Injured Reserve:,DE,787602,0.34,2019,sf,sf_2019
7,Injured Reserve:,WR,695484,0.3,2019,sf,sf_2019
8,Injured Reserve:,WR,688653,0.3,2019,sf,sf_2019
9,Injured Reserve:,DT,681963,0.29,2019,sf,sf_2019
10,Injured Reserve:,DT,594510,0.26,2019,sf,sf_2019
11,Injured Reserve:,CB,417577,0.18,2019,sf,sf_2019
12,Injured Reserve:,WR,379666,0.16,2019,sf,sf_2019
13,Injured Reserve:,T,378000,0.16,2019,sf,sf_2019
14,Injured Reserve:,DE,265587,0.11,2019,sf,sf_2019
0,Dead:,WR,7200000,3.11,2019,sf,sf_2019
1,Dead:,OLB,4200000,1.82,2019,sf,sf_2019
2,Dead:,OLB,2500000,1.08,2019,sf,sf_2019
3,Dead:,ILB,2355660,1.02,2019,sf,sf_2019
4,Dead:,G,1991693,0.86,2019,sf,sf_2019
5,Dead:,DT,1500000,0.65,2019,sf,sf_2019
6,Dead:,ILB,1150000,0.5,2019,sf,sf_2019
7,Dead:,WR,489412,0.21,2019,sf,sf_2019
8,Dead:,OLB,341469,0.15,2019,sf,sf_2019
9,Dead:,OLB,333334,0.14,2019,sf,sf_2019
10,Dead:,RB,314692,0.14,2019,sf,sf_2019
11,Dead:,DT,269000,0.12,2019,sf,sf_2019
12,Dead:,LT,265588,0.11,2019,sf,sf_2019
13,Dead:,DE,230116,0.1,2019,sf,sf_2019
14,Dead:,CB,227647,0.1,2019,sf,sf_2019
15,Dead:,S,201765,0.09,2019,sf,sf_2019
16,Dead:,S,190166,0.08,2019,sf,sf_2019
17,Dead:,G,169666,0.07,2019,sf,sf_2019
18,Dead:,S,161574,0.07,2019,sf,sf_2019
19,Dead:,LS,151765,0.07,2019,sf,sf_2019
20,Dead:,WR,136000,0.06,2019,sf,sf_2019
21,Dead:,K,116470,0.05,2019,sf,sf_2019
22,Dead:,TE,112000,0.05,2019,sf,sf_2019
23,Dead:,TE,108237,0.05,2019,sf,sf_2019
24,Dead:,T,104000,0.04,2019,sf,sf_2019
25,Dead:,T,88000,0.04,2019,sf,sf_2019
26,Dead:,LS,75882,0.03,2019,sf,sf_2019
27,Dead:,OLB,72722,0.03,2019,sf,sf_2019
28,Dead:,WR,64000,0.03,2019,sf,sf_2019
29,Dead:,T,60000,0.03,2019,sf,sf_2019
30,Dead:,DE,40000,0.02,2019,sf,sf_2019
31,Dead:,ILB,40000,0.02,2019,sf,sf_2019
32,Dead:,LS,37941,0.02,2019,sf,sf_2019
33,Dead:,WR,32000,0.01,2019,sf,sf_2019
34,Dead:,TE,28333,0.01,2019,sf,sf_2019
35,Dead:,WR,25089,0.01,2019,sf,sf_2019
36,Dead:,S,25000,0.01,2019,sf,sf_2019
37,Dead:,LB,24000,0.01,2019,sf,sf_2019
38,Dead:,C,24000,0.01,2019,sf,sf_2019
39,Dead:,CB,24000,0.01,2019,sf,sf_2019
40,Dead:,S,24000,0.01,2019,sf,sf_2019
41,Dead:,FS,21197,0.01,2019,sf,sf_2019
42,Dead:,RB,18667,0.01,2019,sf,sf_2019
43,Dead:,QB,16666,0.01,2019,sf,sf_2019
44,Dead:,CB,13334,0.01,2019,sf,sf_2019
45,Dead:,DT,11333,0.0,2019,sf,sf_2019
46,Dead:,WR,2668,0.0,2019,sf,sf_2019
47,Dead:,T,1334,0.0,2019,sf,sf_2019
0,Active Roster:,QB,20922000,10.73,2019,tb,tb_2019
1,Active Roster:,LT,12500000,6.41,2019,tb,tb_2019
2,Active Roster:,G,11025000,5.66,2019,tb,tb_2019
3,Active Roster:,C,10000000,5.13,2019,tb,tb_2019
4,Active Roster:,OLB,9750000,5.0,2019,tb,tb_2019
5,Active Roster:,DE,9250000,4.74,2019,tb,tb_2019
6,Active Roster:,DE,7750000,3.98,2019,tb,tb_2019
7,Active Roster:,TE,7000000,3.59,2019,tb,tb_2019
8,Active Roster:,LB,5330148,2.73,2019,tb,tb_2019
9,Active Roster:,OLB,5000000,2.56,2019,tb,tb_2019
10,Active Roster:,RT,4803125,2.46,2019,tb,tb_2019
11,Active Roster:,DT,4000000,2.05,2019,tb,tb_2019
12,Active Roster:,WR,4000000,2.05,2019,tb,tb_2019
13,Active Roster:,DE,3750000,1.92,2019,tb,tb_2019
14,Active Roster:,DT,3369145,1.73,2019,tb,tb_2019
15,Active Roster:,TE,3025805,1.55,2019,tb,tb_2019
16,Active Roster:,P,2600000,1.33,2019,tb,tb_2019
17,Active Roster:,RB,2125000,1.09,2019,tb,tb_2019
18,Active Roster:,OLB,2025000,1.04,2019,tb,tb_2019
19,Active Roster:,CB,1696569,0.87,2019,tb,tb_2019
20,Active Roster:,RB,1607251,0.82,2019,tb,tb_2019
21,Active Roster:,CB,1341090,0.69,2019,tb,tb_2019
22,Active Roster:,QB,1255000,0.64,2019,tb,tb_2019
23,Active Roster:,CB,1155253,0.59,2019,tb,tb_2019
24,Active Roster:,CB,998435,0.51,2019,tb,tb_2019
25,Active Roster:,FS,930000,0.48,2019,tb,tb_2019
26,Active Roster:,WR,875041,0.45,2019,tb,tb_2019
27,Active Roster:,G,870000,0.45,2019,tb,tb_2019
28,Active Roster:,G,813426,0.42,2019,tb,tb_2019
29,Active Roster:,ILB,735000,0.38,2019,tb,tb_2019
30,Active Roster:,DE,735000,0.38,2019,tb,tb_2019
31,Active Roster:,T,720000,0.37,2019,tb,tb_2019
32,Active Roster:,CB,706713,0.36,2019,tb,tb_2019
33,Active Roster:,S,700545,0.36,2019,tb,tb_2019
34,Active Roster:,OLB,688760,0.35,2019,tb,tb_2019
35,Active Roster:,S,677647,0.35,2019,tb,tb_2019
36,Active Roster:,WR,645434,0.33,2019,tb,tb_2019
37,Active Roster:,RT,607059,0.31,2019,tb,tb_2019
38,Active Roster:,K,576443,0.3,2019,tb,tb_2019
39,Active Roster:,TE,570000,0.29,2019,tb,tb_2019
40,Active Roster:,RB,495000,0.25,2019,tb,tb_2019
41,Active Roster:,LS,495000,0.25,2019,tb,tb_2019
42,Active Roster:,DE,469406,0.24,2019,tb,tb_2019
43,Active Roster:,LB,349411,0.18,2019,tb,tb_2019
44,Active Roster:,OLB,303528,0.16,2019,tb,tb_2019
45,Active Roster:,G,234703,0.12,2019,tb,tb_2019
46,Active Roster:,DE,232941,0.12,2019,tb,tb_2019
47,Active Roster:,CB,203823,0.1,2019,tb,tb_2019
48,Active Roster:,WR,58236,0.03,2019,tb,tb_2019
49,Active Roster:,TE,58235,0.03,2019,tb,tb_2019
50,Active Roster:,WR,58235,0.03,2019,tb,tb_2019
51,Active Roster:,WR,37941,0.02,2019,tb,tb_2019
52,Active Roster:,CB,29118,0.01,2019,tb,tb_2019
0,Injured Reserve:,WR,15200000,7.8,2019,tb,tb_2019
1,Injured Reserve:,S,1417989,0.73,2019,tb,tb_2019
2,Injured Reserve:,QB,1000000,0.51,2019,tb,tb_2019
3,Injured Reserve:,S,736814,0.38,2019,tb,tb_2019
4,Injured Reserve:,TE,651668,0.33,2019,tb,tb_2019
5,Injured Reserve:,G,645000,0.33,2019,tb,tb_2019
6,Injured Reserve:,RB,645000,0.33,2019,tb,tb_2019
7,Injured Reserve:,WR,526960,0.27,2019,tb,tb_2019
8,Injured Reserve:,ILB,512634,0.26,2019,tb,tb_2019
9,Injured Reserve:,G,419912,0.22,2019,tb,tb_2019
10,Injured Reserve:,S,378333,0.19,2019,tb,tb_2019
11,Injured Reserve:,WR,378000,0.19,2019,tb,tb_2019
12,Injured Reserve:,CB,378000,0.19,2019,tb,tb_2019
0,NFI:,OLB,844572,0.43,2019,tb,tb_2019
0,Practice Squad:,QB,96000,0.05,2019,tb,tb_2019
1,Practice Squad:,CB,48000,0.02,2019,tb,tb_2019
0,Dead:,CB,3529710,1.81,2019,tb,tb_2019
1,Dead:,ILB,2500000,1.28,2019,tb,tb_2019
2,Dead:,DE,1000000,0.51,2019,tb,tb_2019
3,Dead:,DE,647510,0.33,2019,tb,tb_2019
4,Dead:,TE,375529,0.19,2019,tb,tb_2019
5,Dead:,OLB,263822,0.14,2019,tb,tb_2019
6,Dead:,T,255000,0.13,2019,tb,tb_2019
7,Dead:,WR,227646,0.12,2019,tb,tb_2019
8,Dead:,K,195000,0.1,2019,tb,tb_2019
9,Dead:,C,185588,0.1,2019,tb,tb_2019
10,Dead:,RT,182415,0.09,2019,tb,tb_2019
11,Dead:,OLB,178981,0.09,2019,tb,tb_2019
12,Dead:,WR,146236,0.08,2019,tb,tb_2019
13,Dead:,WR,145823,0.07,2019,tb,tb_2019
14,Dead:,WR,138706,0.07,2019,tb,tb_2019
15,Dead:,S,136000,0.07,2019,tb,tb_2019
16,Dead:,DT,103118,0.05,2019,tb,tb_2019
17,Dead:,DT,91132,0.05,2019,tb,tb_2019
18,Dead:,T,88000,0.05,2019,tb,tb_2019
19,Dead:,RB,88000,0.05,2019,tb,tb_2019
20,Dead:,CB,80000,0.04,2019,tb,tb_2019
21,Dead:,OLB,64000,0.03,2019,tb,tb_2019
22,Dead:,TE,56000,0.03,2019,tb,tb_2019
23,Dead:,RB,40000,0.02,2019,tb,tb_2019
24,Dead:,QB,40000,0.02,2019,tb,tb_2019
25,Dead:,DT,28079,0.01,2019,tb,tb_2019
26,Dead:,DE,24000,0.01,2019,tb,tb_2019
27,Dead:,DE,24000,0.01,2019,tb,tb_2019
28,Dead:,S,16000,0.01,2019,tb,tb_2019
29,Dead:,S,13334,0.01,2019,tb,tb_2019
30,Dead:,WR,12000,0.01,2019,tb,tb_2019
